genes,logFC,logCPM,PValue,FDR,Annotation
LOC105190166,0.927728585,3.296780429,0.025662107,0.063328684,histone H4
LOC105191883,0.255740789,7.534061985,0.025663782,0.063328684,probable nuclear hormone receptor HR3 isoform X4
LOC105181972,0.750897733,3.148153238,0.025674426,0.063342598,peroxisomal leader peptide-processing protease isoform X2
LOC105189393,-0.340922556,5.61626354,0.025717248,0.063435878,uncharacterized protein LOC105189393 isoform X2
LOC105189837,-0.355427595,5.526457661,0.025850733,0.063752713,nuclear pore glycoprotein p62
LOC105190789,-0.470661834,4.033498211,0.025872948,0.063795066,uncharacterized protein LOC105190789
LOC112590650,0.562859787,3.749863093,0.02592697,0.063915815,uncharacterized protein LOC112590650
LOC105181614,0.662281763,3.512616532,0.025952426,0.063966109,proclotting enzyme
LOC105183305,-0.485360706,4.289851999,0.025966282,0.063987797,iron-sulfur protein NUBPL isoform X1
LOC105190971,-0.245432206,7.455623856,0.025982139,0.064014404,uncharacterized protein LOC105190971
LOC105184953,-0.559639728,3.666080646,0.025991812,0.064025772,uncharacterized protein LOC105184953
LOC105191293,0.243872724,10.1425057,0.026071561,0.064209719,spectrin beta chain isoform X5
LOC105191136,-0.397094499,4.868628067,0.026096804,0.064248019,arf-GAP with dual PH domain-containing protein 1 isoform X2
LOC105192674,0.337689759,5.497438867,0.026097267,0.064248019,protein crumbs isoform X2
LOC105181975,0.371520156,5.516757254,0.026110001,0.064266866,uncharacterized protein LOC105181975
LOC105180694,-0.452827664,4.478207393,0.026141542,0.064327031,tRNA (cytosine(38)-C(5))-methyltransferase isoform X1
LOC105188611,-0.648683877,2.833070816,0.026144612,0.064327031,deoxynucleoside kinase-like
LOC105185983,0.335037871,5.63319277,0.026174593,0.064388277,heparan sulfate glucosamine 3-O-sulfotransferase 6
LOC105183562,0.529790442,4.009393076,0.026198182,0.06443378,"GTP:AMP phosphotransferase AK3, mitochondrial"
LOC105189058,0.667099794,4.276966786,0.026206185,0.064440938,zinc finger protein ush isoform X2
LOC105191013,-0.349632355,5.454776475,0.026235629,0.064500805,protein ecdysoneless
LOC105190236,-0.64138987,2.987554719,0.026280672,0.064598994,uncharacterized protein LOC105190236 isoform X1
LOC105184431,5.082279564,0.517510458,0.026353455,0.064754428,uncharacterized protein LOC105184431
LOC105183859,0.315584883,6.299483268,0.026356317,0.064754428,uncharacterized protein LOC105183859
LOC105189420,-1.163948148,1.378198232,0.026359259,0.064754428,uncharacterized protein LOC105189420
LOC105192025,0.362208366,5.442857914,0.026412883,0.064873569,low-density lipoprotein receptor-related protein 6 isoform X1
LOC105186482,-0.265943961,6.968368325,0.026442371,0.06493339,uncharacterized protein C05D11.1
LOC109504293,-1.297404412,0.743338587,0.026470654,0.064990232,"uncharacterized protein LOC109504293, partial"
LOC105186079,-0.332712444,5.880622757,0.026630615,0.065370281,40S ribosomal protein S4
LOC105192634,-0.378490671,4.902176568,0.026669242,0.065452402,"glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial"
LOC105190940,-1.461806138,0.264253544,0.026704979,0.0655274,putative inorganic phosphate cotransporter isoform X2
LOC105185298,0.374773309,5.749010072,0.026760289,0.065650387,uncharacterized protein LOC105185298 isoform X3
LOC105188338,0.293615625,7.188227863,0.026779167,0.065683965,calpain-D
LOC105188598,-0.504937279,3.836968779,0.026798311,0.065718184,short transient receptor potential channel 7
LOC105188748,-0.494984634,3.956215473,0.026810919,0.065736364,"39S ribosomal protein L44, mitochondrial"
LOC105181760,1.054424291,1.934574573,0.026849624,0.065816082,mitochondrial amidoxime reducing component 2
LOC105191230,-1.424683799,0.362184953,0.026853835,0.065816082,venom metalloproteinase 3
LOC105188948,-0.491590287,4.153719725,0.026932809,0.065996857,ragulator complex protein LAMTOR5 homolog
LOC105181859,-0.508978347,4.526574592,0.026943185,0.0660095,"HIG1 domain family member 1A, mitochondrial"
LOC105189394,-0.392069248,5.609828357,0.027021415,0.066188345,charged multivesicular body protein 4b
LOC105190488,0.256007261,7.024803219,0.027036704,0.066196526,acetylcholine receptor subunit alpha-L1 isoform X1
LOC105192210,-0.396759879,5.223419125,0.027038188,0.066196526,"ATP synthase-coupling factor 6, mitochondrial"
LOC105185280,-0.244946613,7.036545601,0.027040449,0.066196526,glutamine--fructose-6-phosphate aminotransferase
LOC105191183,-0.261812416,6.923290899,0.027141706,0.066431557,NADH dehydrogenase
LOC105190437,-0.508622394,4.014138876,0.027175757,0.066502035,uncharacterized protein LOC105190437
LOC105185869,-0.273923883,6.405929414,0.027201958,0.066553283,transmembrane protein 62 isoform X1
LOC105185520,-0.404848184,4.876748818,0.027237387,0.066627081,MICOS complex subunit mic25
LOC105185253,-0.318125933,5.899810945,0.02727204,0.066698956,DNA topoisomerase 3-beta-1 isoform X1
LOC105187887,-0.469511393,4.214684008,0.027311489,0.066782529,DNA-binding protein RFXANK isoform X1
LOC105191691,0.328886331,5.542456881,0.02733769,0.066833681,"5-demethoxyubiquinone hydroxylase, mitochondrial"
LOC105186211,-1.8987703,-0.04100164,0.027395723,0.066962619,zinc finger protein 16
LOC105188475,-0.419212706,5.237210135,0.02741592,0.066999044,nucleolar GTP-binding protein 2
LOC105190316,-0.435009556,4.34447448,0.027453074,0.067064442,thioredoxin domain-containing protein 3 isoform X2
LOC105182354,-1.867945852,1.803750742,0.02745328,0.067064442,uncharacterized protein LOC105182354
LOC105188520,-0.770967463,3.124000802,0.027499507,0.067164402,golgin subfamily A member 6-like protein 22 isoform X2
LOC105183458,0.618759902,3.532917674,0.027540193,0.067250792,zinc finger protein 343
LOC109503779,1.127596967,1.759670482,0.027599478,0.067382557,uncharacterized protein LOC109503779 isoform X2
LOC105184787,-0.570434454,3.697195817,0.027642762,0.067470884,"ubiquinone biosynthesis O-methyltransferase, mitochondrial"
LOC105192169,-0.232163148,8.687424939,0.02764632,0.067470884,uncharacterized protein LOC105192169 isoform X1
LOC105184042,-0.472574984,4.146251744,0.027665866,0.067495506,uncharacterized protein LOC105184042
LOC112590148,0.538013407,4.661000486,0.027667077,0.067495506,mothers against decapentaplegic homolog 7-like
LOC105190078,0.275312631,7.709347932,0.027674384,0.067500056,histone-lysine N-methyltransferase ash1 isoform X1
LOC105192409,-0.847388593,1.913105942,0.027679611,0.067500056,cilia- and flagella-associated protein 20
LOC112590059,-0.493264591,3.855643937,0.027794448,0.06776704,uncharacterized protein LOC112590059 isoform X2
LOC105181496,-0.411620993,5.113659816,0.02781953,0.067815129,ATPase family AAA domain-containing protein 3A homolog isoform X1
LOC105182051,-0.865015668,2.89437924,0.027828705,0.067818608,guanine nucleotide-binding protein-like 3 homolog
LOC105183462,0.229517462,10.19213748,0.027831676,0.067818608,longitudinals lacking protein isoform X40
LOC105191302,1.453076685,1.307654056,0.027889041,0.067945308,protein artichoke
LOC105191702,0.401081033,5.192792314,0.027950346,0.068081554,somatomedin-B and thrombospondin type-1 domain-containing protein
LOC105189382,-0.394146479,4.914929578,0.027985497,0.068154057,regulator of chromosome condensation
LOC105184507,1.160160106,1.804660623,0.027996184,0.068166964,hairy/enhancer-of-split related with YRPW motif protein
LOC105181027,0.751117503,3.124424929,0.028077359,0.068351462,uncharacterized protein LOC105181027
LOC105182062,-0.464733808,4.113226129,0.028115266,0.068424413,small ubiquitin-related modifier
LOC105180604,-0.289683572,6.111678977,0.02811814,0.068424413,isopentenyl-diphosphate Delta-isomerase 1
LOC105192463,-0.868167504,2.263299753,0.028194493,0.068597022,probable tyrosyl-DNA phosphodiesterase
LOC105191719,0.251308437,9.476136183,0.028310269,0.068865463,histone-lysine N-methyltransferase trithorax isoform X3
LOC105189885,0.45638243,4.585872338,0.028337596,0.06891869,sodium-independent sulfate anion transporter isoform X1
LOC105186229,-0.272567301,6.918461175,0.028354217,0.068932259,TBC domain-containing protein kinase-like protein isoform X2
LOC105181276,0.516142444,4.184454218,0.0283562,0.068932259,uncharacterized protein LOC105181276
LOC112588633,-0.967610319,1.954137458,0.028359518,0.068932259,uncharacterized protein LOC112588633
LOC105185866,-0.443248621,4.292311916,0.028390182,0.06899354,DNA-directed RNA polymerase III subunit RPC8
LOC112588578,0.711713988,3.19192679,0.028420583,0.069054159,uncharacterized protein LOC112588578
LOC105191969,0.418115703,5.328855423,0.028431019,0.069066254,sialin
LOC105182822,-0.390197232,4.861934439,0.028462729,0.069130013,coiled-coil domain-containing protein 137
LOC105187369,-0.433816064,4.377644881,0.028572412,0.069383093,uncharacterized protein LOC105187369
Centrin-1,-0.853732441,2.115309715,0.028617602,0.069479495,caltractin isoform X1
LOC105181794,-0.373385822,5.113256509,0.028663338,0.069577188,transmembrane channel-like protein 3
LOC105189681,0.258861901,8.043247615,0.028692103,0.069633654,myotubularin-related protein 13
LOC105185601,0.413556039,4.642337295,0.028706956,0.069656342,alpha-glucosidase
LOC105182412,0.247401371,7.614531225,0.0287415,0.069726791,YTH domain-containing family protein 3 isoform X1
LOC105191966,-0.45535613,4.259960898,0.028747825,0.069728767,oxysterol-binding protein-related protein 11
LOC105184591,-0.480394897,3.965953157,0.028809549,0.069865088,succinate--hydroxymethylglutarate CoA-transferase
LOC105191623,-0.549853,3.532557498,0.028851739,0.069953996,replication factor C subunit 5 isoform X1
LOC105191587,0.271626472,6.494349401,0.028870369,0.069985756,serine/arginine repetitive matrix protein 1 isoform X1
LOC105185979,-0.256965473,6.791797105,0.028907169,0.070061544,E3 ubiquitin ligase RNF157
LOC105185383,0.303751349,6.243951319,0.028938079,0.070123028,tyrosine-protein kinase CSK isoform X3
LOC105183868,-0.243760949,8.365530616,0.028990064,0.070235548,gamma-tubulin complex component 6 isoform X1
LOC105191493,-0.796909698,2.363801198,0.029002479,0.070252176,chromosome transmission fidelity protein 8 homolog
LOC109504597,1.028537697,2.090396847,0.029022033,0.070286086,peroxisome biogenesis factor 10-like
LOC105189187,-0.471043993,3.971143273,0.029027798,0.070286597,glycolipid transfer protein isoform X2
LOC105181098,0.328315135,6.220936308,0.029059029,0.070348756,CKLF-like MARVEL transmembrane domain-containing protein 4
LOC105189926,-0.964813709,1.649140357,0.029068735,0.070358794,graves disease carrier protein homolog isoform X1
LOC105192647,1.205504757,1.725038894,0.029098742,0.070417953,uncharacterized protein LOC105192647
LOC105187670,0.271015895,6.966221879,0.029139033,0.070499727,soma ferritin
LOC105186242,0.300851735,7.617770519,0.029143676,0.070499727,mucin-19
LOC109503697,1.477462547,1.501098602,0.029232439,0.070700933,uncharacterized protein LOC109503697
LOC105189539,-0.515302583,4.063250511,0.02926359,0.070762751,origin recognition complex subunit 4
LOC105188573,-0.489853941,4.155973965,0.029324503,0.070896495,cyclin-dependent kinase 20
LOC105188396,-0.364105761,4.941781432,0.029343821,0.070929649,protein YIPF6 isoform X1
LOC105182664,-0.347537473,5.058343455,0.029417195,0.071086255,uncharacterized protein LOC105182664
LOC112588799,-0.635860923,3.163387137,0.029419845,0.071086255,uncharacterized protein LOC112588799
LOC105189123,-0.308050445,5.750120695,0.029544944,0.0713749,ribonucleoside-diphosphate reductase large subunit
LOC105188701,1.439315322,3.381390419,0.029556461,0.071389094,facilitated trehalose transporter Tret1-2 homolog
LOC105191271,-0.530821343,3.678403427,0.029622608,0.071535207,uncharacterized protein LOC105191271 isoform X2
LOC105184891,0.479559693,4.812481774,0.029713174,0.071740223,"succinate dehydrogenase cytochrome b560 subunit, mitochondrial"
LOC105189512,0.432375687,4.673263114,0.02978574,0.071901707,proton-coupled amino acid transporter-like protein pathetic
LOC105187409,0.379490722,5.129602807,0.029798316,0.071918346,solute carrier family 25 member 35 isoform X1
LOC105181597,1.962533596,0.870439858,0.029911571,0.07217792,4-coumarate--CoA ligase 1
LOC105189576,0.796222615,2.7130202,0.029968845,0.072302339,uncharacterized protein LOC105189576
LOC105187262,-0.337216056,5.189752018,0.029987553,0.072333681,keratin-associated protein 10-7
LOC105191174,-0.672119665,3.33614248,0.030050628,0.072472011,cell division cycle 7-related protein kinase isoform X2
LOC105182746,0.483334809,4.086750823,0.030114927,0.072613241,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase I
LOC112588058,0.648605377,4.06166165,0.030160227,0.072708614,sperm flagellar protein 2-like
LOC105189034,0.559257058,4.269156159,0.030178514,0.07273884,RNA-binding protein fusilli isoform X2
LOC105182640,-0.551541374,3.278918454,0.030245971,0.072887548,ubiquitin-related modifier 1
LOC105182564,1.059612437,4.928232705,0.030279507,0.07295447,arrestin domain-containing protein 17
LOC105181542,-0.292876428,6.279923086,0.030331371,0.073065518,uncharacterized protein LOC105181542
LOC105189117,-0.611474322,3.226125786,0.030348269,0.073092311,tektin-4
LOC105189661,-0.83727267,1.841724994,0.030382223,0.073160163,DNA polymerase epsilon subunit 4 isoform X1
LOC105180860,-0.482316251,4.112548405,0.030409476,0.073211855,probable palmitoyltransferase ZDHHC24 isoform X1
LOC105185522,-0.541946691,3.999342518,0.030473855,0.073352893,sphingomyelin phosphodiesterase 1
LOC109504503,-0.337921879,5.513438148,0.030524117,0.073459905,"short/branched chain specific acyl-CoA dehydrogenase, mitochondrial-like"
LOC105181759,1.325210545,1.395054243,0.030536063,0.073474679,mitochondrial amidoxime reducing component 2-like
LOC105180565,-0.230675139,7.960937494,0.030559532,0.073517171,RNA-binding protein squid isoform X3
LOC105182939,0.74269489,3.53245486,0.030588279,0.073567293,protein jagged-1
LOC105186962,0.327816838,6.039951462,0.030591994,0.073567293,cyclic AMP response element-binding protein A isoform X1
LOC112589650,-0.77389182,2.167796917,0.030706546,0.073828735,uncharacterized protein LOC112589650
LOC112590744,0.7836668,2.985920647,0.030722268,0.073852504,uncharacterized protein LOC112590744
LOC105180528,0.278960294,6.345591075,0.030751778,0.073909402,WD repeat-containing protein 20
LOC105185938,-0.660164447,2.662248535,0.030801963,0.07401596,mitochondrial cardiolipin hydrolase isoform X1
LOC109504083,1.62705481,0.973888122,0.030823309,0.074053189,uncharacterized protein LOC109504083 isoform X1
LOC105192474,-2.3500412,-0.278601009,0.030877142,0.074154656,uncharacterized protein LOC105192474
LOC105189799,0.388867726,4.90068032,0.030877263,0.074154656,40S ribosomal protein S28
LOC112589750,-0.725722608,2.812133048,0.030889442,0.074169829,uncharacterized protein LOC112589750
LOC105190861,-1.271578844,2.063192861,0.030982104,0.07437821,MFS-type transporter SLC18B1
LOC105188848,0.316532507,5.458284332,0.03101742,0.074448868,DENN domain-containing protein 5B-like
LOC105188923,0.252844612,7.671001047,0.031053081,0.074520328,"arfGAP with SH3 domain, ANK repeat and PH domain-containing protein isoform X4"
LOC105182976,-1.365152697,0.875986283,0.031073312,0.074554739,uncharacterized protein LOC105182976
LOC105192367,0.278604972,9.41020432,0.031142647,0.074703574,diacylglycerol kinase eta isoform X1
LOC105181019,0.823184154,3.872818831,0.031147152,0.074703574,GTP cyclohydrolase 1 isoform X1
LOC105184141,0.238146431,7.895781015,0.031154687,0.074707488,midasin
LOC105184825,-0.288992589,5.853755918,0.031162667,0.074712216,phospholipid phosphatase 5
LOC105185250,-0.336439557,5.107957098,0.031168468,0.074712216,bifunctional arginine demethylase and lysyl-hydroxylase PSR isoform X1
LOC105191508,4.619971011,-0.112152228,0.031245451,0.074882564,pro-resilin
LOC105190537,0.384688007,5.511881682,0.031251511,0.074882905,probable G-protein coupled receptor 158 isoform X1
LOC105191011,-0.354429298,5.362484147,0.031276924,0.074929609,E3 ubiquitin-protein ligase ZNRF1
LOC105187846,-0.428669688,4.497928846,0.031291142,0.074949483,general transcription factor IIH subunit 2
LOC105186495,-0.418399623,4.694614847,0.031324343,0.075008141,leukotriene A-4 hydrolase
LOC105181112,-0.235825022,8.617987419,0.031327487,0.075008141,ATP-dependent helicase brm
